R,G,B,S1,S2,Std_S1,Std_S2,PR_raw,PR_normalized,PR_mean,PR_std
47.988143413637914,61.24891267349949,87.35779660375931,-26.10888393025982,52.63042244998297,0.13778462071689834,0.24795584404855725,0.2755692414337967,1.8326617942099757,0.24261615903056893,0.01798099491534016
47.94975606066336,61.20784009681933,87.31952271094134,-26.11168261412201,52.62785068643395,0.13903241206577677,0.24773352014914019,0.27806482413155353,1.9152249598887616,0.2432927801547943,0.018155592530905002
47.972467002004464,61.17741386483113,87.26935441170909,-26.091940546877957,52.50183427253129,0.14039757550157764,0.24394075928455355,0.2807951510031553,2.006328890376213,0.2440218349888199,0.018328657973638553
47.95467744690543,61.07663838751922,87.15397900890129,-26.07734062138207,52.32126250260965,0.1419344401958309,0.2440572720868214,0.2838688803916618,2.1086997230672337,0.24479041823068787,0.018532018444111096
47.92630762830453,61.14626905185129,87.26184713134904,-26.11557807949775,52.55550092659128,0.1430860508100823,0.24332156300436006,0.2861721016201646,2.1648223480492192,0.24559031291520864,0.01874601338143304
47.65088904151404,60.80061431623932,87.06780372405372,-26.2671894078144,52.566639957264954,0.14239116295025303,0.24332277775459787,0.28478232590050606,2.0298019630943873,0.2463486528346482,0.01893469105097651
47.774895049355166,60.95283839491699,87.07775802730607,-26.124919632389087,52.48080632351273,0.14287264348916315,0.24320764063062933,0.2857452869783263,2.0201674415501856,0.24711013930349696,0.019124725446115726
47.62828144078144,60.83230311355312,87.13223061660561,-26.299927503052494,52.70797084859584,0.14267228779841654,0.24234273167440865,0.28534457559683307,1.9436351206108806,0.24785963146822862,0.019285998555543186
47.73826632880753,60.95206308384706,87.136738398699,-26.184675314851937,52.612268824930986,0.14294103430842478,0.24058360153764538,0.28588206861684956,1.9190082761598786,0.24862296237023426,0.019415813214299617
47.74994780694263,60.90878551500313,87.03030993186434,-26.121524416861206,52.43919983298221,0.14389923319162395,0.23932498394112206,0.2877984663832479,1.9632139707223515,0.2494081357785371,0.019554837718776696
47.80448924019515,60.96170719715593,87.12225331870958,-26.16054612155365,52.47498203547521,0.14429692615761824,0.23852288806069247,0.2885938523152365,1.9504379262503122,0.25019781751235803,0.019685853256911516
47.77623766120797,60.972901932604664,87.19672100147498,-26.22381906887032,52.617147611663704,0.14439780106087408,0.23789749233026153,0.28879560212174815,1.9123969138749604,0.25100625695403295,0.019760199827527025
47.84789994116419,60.91770578299076,87.05245876748468,-26.13475298449392,52.274364668147065,0.14496756757124749,0.23720592266826251,0.28993513514249497,1.925669469845089,0.2518539723276494,0.019775544770883776
47.57054060218978,60.77598464111922,87.1011823296837,-26.325197688564472,52.73608576642336,0.14494186279914234,0.2377692547730824,0.2898837255982847,1.8865729980315942,0.2527303580381617,0.019693575387163893
47.82848606331077,61.01444725993722,87.2252562308536,-26.210808970916382,52.582731364169284,0.14070144481683158,0.23081778632358224,0.28140288963366317,1.4279599815592101,0.25342207828050173,0.01959495484082739
47.46453373015873,60.7539300976801,87.04002594627595,-26.28609584859585,52.86488858363859,0.13826387975136778,0.2265457296631973,0.27652775950273556,1.1581650343938765,0.2540619438926655,0.01939776710823211
47.63386407473242,60.875874588706935,87.03237396467607,-26.156499375969133,52.64052040391816,0.1355558156916201,0.2222219599983683,0.2711116313832402,0.8613657023999783,0.25463619839260737,0.01912710587933577
47.54634008478568,60.748299576071595,86.8971832312765,-26.148883655204905,52.55280263777673,0.1360620913214705,0.22219689157689917,0.272124182642941,0.8975057442755431,0.2552364540332469,0.01881629027714548
47.62283560998587,60.780273198304286,86.85017428167687,-26.069901083372585,52.38477626000942,0.13741264280866314,0.22240270674655083,0.2748252856173263,1.0239258330502483,0.25586081005423206,0.018521337142749433
47.23475378787879,60.60089015151515,86.829375,-26.228484848484847,52.960757575757576,0.13701615183219798,0.2260724072314781,0.27403230366439596,0.9640201580776391,0.25645650696524086,0.018231773010019985
47.680760939450096,60.93396618887334,87.04538406263,-26.111417873756665,52.61782837260316,0.13784590141629427,0.22604799226876976,0.27569180283258854,1.039136912730123,0.25708512774384024,0.017905893690046106
47.68643394727885,60.956506939979576,87.06508830982187,-26.108581369842298,52.64872735524375,0.13867511377240974,0.2260962045019828,0.27735022754481947,1.117225954353526,0.2577409106212008,0.017551791423396933
47.62285843954464,60.956015279301084,87.06217616580311,-26.106160886502025,52.77247456601491,0.13842868567734334,0.22351303023021454,0.2768573713546867,1.0750653462553368,0.25837851912736987,0.017188585132691964
47.701826708520855,60.91558564350819,87.05691917854847,-26.141333535040282,52.56885140501495,0.13888580937629638,0.22319906535637266,0.27777161875259276,1.1156750957945456,0.25902807899142066,0.016800177607104866
47.621950758292044,60.88442192050225,87.06123066449831,-26.176808743996062,52.70175106841647,0.13883044759849378,0.21489328706779454,0.27766089519698756,1.0966971964229437,0.2596609554958761,0.016412861963923314
47.561439393939395,60.906136363636364,87.22651515151514,-26.32037878787878,53.00977272727272,0.1386284137511744,0.21335088662610702,0.2772568275023488,1.0595443372535234,0.2602706339206489,0.01603160243933757
47.494905717761554,60.81493309002433,87.05041058394161,-26.23547749391728,52.87553223844284,0.13845962230773132,0.21241406999270968,0.27691924461546263,1.0264386338104972,0.26086551893458715,0.015640219641069503
47.880980295752806,61.033773306607166,87.11894406414281,-26.085170757535643,52.39075677924436,0.13901967084661038,0.21252567590622984,0.27803934169322075,1.090175385628818,0.26149255941230626,0.015178091983218128
47.54751893939394,60.870094696969694,87.22130681818182,-26.35121212121212,52.99636363636363,0.13805437866719514,0.21527497087688716,0.2761087573343903,0.9567217063362744,0.2621029869373742,0.01463933587401353
47.5957649026764,60.80881234793188,87.10777828467154,-26.298965936739663,52.725060827250616,0.13648501163412718,0.21532943140320024,0.27297002326825437,0.7316759968502687,0.2626507350305147,0.014103630954359977
47.62288232600733,60.75398733211233,86.99059447496947,-26.23660714285714,52.498817155067144,0.13201539614636182,0.2132280212775175,0.26403079229272364,0.07421072524635856,0.2630134195070425,0.013709241922966775
47.616750304136254,60.818164537712896,87.2075349756691,-26.38937043795621,52.792198905109494,0.12362436900718704,0.20891452305263886,0.24724873801437408,-1.1513448587267927,0.2630216472856216,0.013699552442254266
47.64600440997567,60.779444190997566,87.14722095498783,-26.367776763990264,52.63465632603406,0.1165453568780164,0.2054208572488245,0.2330907137560328,-2.112922502137074,0.2627575427926264,0.014040661219986863
47.837329545454544,61.10005681818182,87.44986742424243,-26.349810606060608,52.87526515151516,0.1151435174779088,0.20750113542378015,0.2302870349558176,-2.2275760380512137,0.2624515227193438,0.014439232248011243
47.733030303030304,60.88183712121212,87.06759469696969,-26.18575757575757,52.483371212121206,0.114916272976507,0.20479015008485538,0.229832545953014,-2.1783750704331344,0.26214112807629386,0.014831505630871834
47.72693181818182,60.84712121212121,87.10816287878788,-26.26104166666667,52.50142045454545,0.11426214361612338,0.20314557379421003,0.22852428723224677,-2.185299138064012,0.26182163307528605,0.01523697386003542
48.058829091184144,61.19498127907416,87.3297341250331,-26.134752845958936,52.407057221738974,0.1105737725933791,0.20415610350206317,0.22114754518675817,-2.542516306591604,0.26137600475816153,0.015822301499938865
47.883117128701635,60.994610642562684,87.10387277334442,-26.109262130781737,52.332249158503835,0.11101925658326008,0.19963476989427364,0.22203851316652012,-2.378187576467157,0.2609202296179182,0.01634930601612074
48.07348436140842,61.18278431224235,87.30256041753337,-26.119776105291024,52.33837600695888,0.11144351469164455,0.20098208194670236,0.2228870293832891,-2.233960583610914,0.2604772766702355,0.016826728082277323
48.009057902499904,61.13110321092243,87.32867516357173,-26.197571952649298,52.441662569494355,0.11078363846377452,0.20127297889238582,0.22156727692754905,-2.2211869749394175,0.2600197724955114,0.017311687850596696
48.00850951174313,61.1226126092054,87.30369501909912,-26.181082409893726,52.409288604818265,0.11041490507531929,0.2019941293379263,0.22082981015063857,-2.178181671539934,0.2595849489315825,0.017792427182414396
47.96830457970354,61.05352160792575,87.202679876255,-26.149158268329252,52.31959232477367,0.10958608197664524,0.20369755407246962,0.21917216395329048,-2.1849524683588704,0.2591343274975865,0.01828971756731708
48.024583033924586,61.157482697326124,87.25036874550887,-26.09288604818274,52.35868537498582,0.11035284520115485,0.20512284366891798,0.2207056904023097,-2.0316054911060344,0.25874757545546145,0.018725035554241008
47.933266517907796,61.16113233236262,87.30987859763246,-26.148746265269843,52.60447789417949,0.11059775904028106,0.2048563917174922,0.22119551808056215,-1.9422136914246366,0.25835637873868805,0.019133250281470303
48.0333490343853,61.28308996702779,87.39338671691003,-26.110296749882238,52.609778615167215,0.11023720545087672,0.20446575566510977,0.22047441090175343,-1.918316776533708,0.2579587060340445,0.019540200862979022
47.96826662111636,61.121998899200975,87.23528630264381,-26.11328740344284,52.42075195961206,0.11034535180861335,0.20289169141450206,0.2206907036172267,-1.849490004633051,0.257545278670572,0.019926885228372687
48.04802637776731,61.29699481865285,87.45320772491758,-26.156212906264727,52.65414978803581,0.11053314439082651,0.20292214516555152,0.22106628878165302,-1.7786266892309768,0.2571550460467924,0.020290237115885765
48.0535910139556,61.23837978896411,87.33780870617602,-26.09942891721191,52.46900646722894,0.11004932938753502,0.20207564401686914,0.22009865877507004,-1.7747110421655388,0.256761250309618,0.020658344183068535
47.70084397810219,61.002965328467155,87.28786496350365,-26.284899635036496,52.88914233576642,0.10882463386937387,0.20369802906298323,0.2176492677387477,-1.8374669960132786,0.25634763760433427,0.021060715620770203
47.7932196969697,61.06704545454546,87.32111742424243,-26.254071969696973,52.80172348484849,0.10880196777640039,0.20450393998040783,0.21760393555280078,-1.7869647503738184,0.2559317356236129,0.021448548474609943
47.74844130170316,60.9667350973236,87.24304288321167,-26.276307785888072,52.71289537712895,0.10889289641906572,0.20461999366734493,0.21778579283813143,-1.7293558399764632,0.25551701893003764,0.021818081172015898
47.77613636363636,61.047026515151515,87.37776515151515,-26.330738636363634,52.87251893939394,0.10880427357754249,0.20570232009328995,0.21760854715508499,-1.6908766121518644,0.2551070107966997,0.022176936727448686
47.84677205854544,60.94911311977611,87.18333270299912,-26.234219583223016,52.43890170568435,0.10781189204467807,0.206406101864759,0.21562378408935615,-1.7313070252805665,0.2546815892327261,0.022559721974812905
47.564419860097324,60.70401840024331,87.12418263381996,-26.42016423357665,52.699361313868614,0.10898005824773488,0.2066622100141226,0.21796011649546976,-1.5879527328073328,0.2543001304363574,0.022884820933329886
47.841269240951554,60.94977497068946,87.29140350213683,-26.34162853144737,52.55863999092318,0.10927540842500397,0.2053181771262673,0.21855081685000793,-1.52673019489456,0.2539497326389661,0.02318609791522653
47.52889294403893,60.726353406326034,87.17746350364963,-26.4511100973236,52.84603102189781,0.11129678273842716,0.20612017839071298,0.22259356547685433,-1.327294393581631,0.25366638833647165,0.023410648767805773
47.516178266178265,60.667506105006105,87.12690781440782,-26.45940170940171,52.76205738705739,0.1137507225674853,0.20513211716083465,0.2275014451349706,-1.100664935976626,0.2534376343526266,0.02356410963036876
47.671954780970324,60.662458784738575,86.92401318888365,-26.261554404145073,52.242562411681575,0.11310786314828998,0.20867009770415926,0.22621572629657996,-1.137613891807965,0.2532079219173527,0.023727027082866493
47.52355155109489,60.58198372871046,86.9739013077859,-26.391917579075432,52.508781934306576,0.11423639489687672,0.2085586297717551,0.22847278979375343,-1.0292268584830053,0.25302363678019646,0.023853678889247925
47.62848798869524,60.75414036740462,87.00827131417805,-26.25413094677343,52.50543570419218,0.11194186687802404,0.20661000895115214,0.2238837337560481,-1.2016365606980306,0.2527709040372103,0.024039856330920612
47.24967158495954,60.50301761066159,87.04803426939553,-26.545016658733942,53.05170871013803,0.11651330377108927,0.21171187562656357,0.23302660754217858,-0.8123233746140298,0.25262025142468936,0.024120497445762376
47.66679227508243,60.77720207253886,87.11370701837023,-26.336504945831372,52.55732454074424,0.11688675329583013,0.21106700900863226,0.23377350659166024,-0.7731342344577165,0.2524781896848735,0.02419331890836901
47.35044099756691,60.503991788321166,86.96386481143553,-26.459873023114362,52.76697460462287,0.11658787306354504,0.20713476269918157,0.23317574612709008,-0.7879277413756528,0.25230288786201177,0.024275248516478654
47.408560606060604,60.527443181818185,87.09176136363637,-26.56431818181818,52.80208333333334,0.11987814327730546,0.20331277951300644,0.23975628655461095,-0.5112734676287026,0.25218538335355417,0.02431007589067674
47.38724148418491,60.515529957420924,87.01566301703163,-26.500133059610704,52.75671000608273,0.12137953101163546,0.20067468537880054,0.2427590620232709,-0.3840404815166034,0.2521025164323841,0.02432934770890622
47.64993992640985,60.83691897574529,87.09463467747992,-26.257715701734625,52.63167380040551,0.1213152554660771,0.19918495876956047,0.2426305109321542,-0.3854899421276945,0.25201679433976815,0.024348970963565916
47.72531268386191,60.92303896448974,87.24257435138264,-26.319535386892902,52.71498794814857,0.12175373150531758,0.19952667735379692,0.24350746301063517,-0.34570408074301384,0.2519306137021568,0.024365204695929395
47.768371090352105,60.93606520176998,87.26854128058697,-26.332476078816995,52.66786430165274,0.12168827138261783,0.1964661809709964,0.24337654276523563,-0.34736417771335804,0.251845816981328,0.024381541792375512
47.77913796048511,61.01850481125093,87.34405663421208,-26.325551822961152,52.80428552449279,0.12201364238139893,0.19435539857080456,0.2440272847627979,-0.31728555376113965,0.25176753092278775,0.024395205102268565
47.8714145531401,61.13673762077295,87.54117602657004,-26.404438405797094,52.93508454106279,0.12350475795355458,0.1974681619428714,0.24700951590710912,-0.19318814464162642,0.2517233416455636,0.02440018121815316
47.82929919443289,61.14933247607882,87.39075677924436,-26.241424303165537,52.88149086645739,0.12350716756383087,0.19896771866781085,0.24701433512766174,-0.19074779477750906,0.2516695668030369,0.024405166417808974
47.87717938050754,61.22951098672516,87.47653265761507,-26.247021670889907,52.95168488332514,0.12340325640479916,0.2010162001952747,0.2468065128095983,-0.19755512016328766,0.2516288703259969,0.024410187457620473
47.92476429440389,61.23488822992701,87.57092077250608,-26.336032542579076,52.95628041362531,0.12370244466912526,0.20330368115492514,0.24740488933825056,-0.17240156263693227,0.25161362392457004,0.024412392335345805
47.84506158759124,61.20352417883212,87.53974680656934,-26.33622262773722,53.05314781021898,0.12272122483380392,0.20798719095146104,0.24544244966760784,-0.2508061479907335,0.2515671640363572,0.024420112576250156
47.85219696969697,61.19416666666667,87.6044696969697,-26.410303030303034,53.09424242424243,0.1241978126677681,0.21399437293976983,0.2483956253355362,-0.12924410502713665,0.2515519802722532,0.024421654945533184
47.79600378787879,61.108579545454546,87.52244318181818,-26.41386363636363,53.039015151515144,0.1255466524556837,0.21860515741609737,0.2510933049113674,-0.019780438827852274,0.2515763450329974,0.024420091274712997
47.7190480723465,61.06448357924798,87.57623988576869,-26.51175630652071,53.20262732032366,0.12895940360488195,0.22700972157991753,0.2579188072097639,0.2554420455377547,0.25167909742387734,0.024427105462418178
47.77987637362637,61.0776862026862,87.61694902319903,-26.539262820512825,53.134882478632484,0.1329266312307602,0.23224112518536066,0.2658532624615204,0.5715128072572042,0.2518682396398816,0.02447018272216075
47.77556645377129,60.99192138077859,87.35350136861314,-26.361579987834546,52.79428984184915,0.13243683515449298,0.23112206688790865,0.26487367030898595,0.5254430924696893,0.2519962581305518,0.02450771998525602
47.919871794871796,61.13492063492063,87.6556394993895,-26.52071886446886,52.950816544566536,0.13425760561638803,0.23058638260439868,0.26851521123277605,0.6634770927229323,0.2522161718588703,0.02456609211180743
47.852227798053526,61.079531630170315,87.45905565693431,-26.379524026763995,52.83413169099757,0.13478241447542888,0.22841967119377232,0.26956482895085776,0.6941067998866195,0.25247214937021706,0.02462543168203041
47.76851429440389,61.118879257907544,87.54155261557177,-26.42267335766423,53.12340328467153,0.1357532486365731,0.23188149570091315,0.2715064972731462,0.7601351436214013,0.25272978145425073,0.024701812534860937
47.82590100364963,61.11760568734793,87.57871426399026,-26.46110857664233,53.04451794403893,0.13589437786228908,0.23039884069822736,0.27178875572457817,0.7608542886652592,0.25293295551149725,0.02478240642654326
47.75605901951452,61.18602570204664,87.73932413136602,-26.553298429319376,53.41323179438363,0.13844772849032896,0.2392101167159251,0.27689545698065793,0.9529353005697336,0.25316063429302454,0.024907066275583443
47.85287408759124,61.1141651459854,87.59207725060827,-26.477912104622867,53.000494221411195,0.13952493883064376,0.23767084912000902,0.2790498776612875,1.0248100228185042,0.2533813576634591,0.025047100854100814
47.43996446916155,60.88259375120689,87.80419418375622,-26.921600432549333,53.80685899664001,0.15333550374146718,0.26220431466088995,0.30667100748293435,2.060906576386256,0.2538410025579629,0.025634352148852596
47.81683008091385,61.26469300333175,87.98987148976678,-26.725178486435034,53.62090433127083,0.16015097781995613,0.27919406177423733,0.32030195563991226,2.481726236708019,0.2544448360655854,0.02653681884819237
47.81566872917658,61.17408852927178,87.87699190861494,-26.702903379343162,53.41974297953356,0.16522289864318535,0.28867686373240553,0.3304457972863707,2.721837466166195,0.2551310889978854,0.027670538459656356
47.64678793900715,60.98991095654832,87.63681354377651,-26.64690258722819,53.33314862231054,0.16867119188399352,0.29555686583257634,0.33734238376798703,2.814109574436976,0.25588454873015953,0.028946220068251934
47.64574964302713,60.993203236554024,87.58271299381246,-26.58950975725844,53.28441694431223,0.16919914609192646,0.300932743325003,0.33839829218385287,2.7139347962692417,0.2565838232228171,0.03014607022744374
48.00884989221285,61.13477175598502,87.3588177451685,-26.224045989183473,52.47588971672781,0.16821591064677835,0.30198300908584413,0.3364318212935567,2.535311378297413,0.2572600741101478,0.03122762271377359
47.78470954987834,61.0559420620438,87.3495475973236,-26.29360553527981,52.83607055961072,0.16706914656911814,0.30193789514624003,0.3341382931382363,2.369548921522769,0.25788311265466646,0.032181306657541014
47.836363636363636,61.05223484848485,87.35859848484849,-26.306363636363635,52.738106060606064,0.1656254412021596,0.30088969252613607,0.3312508824043192,2.2059749578176295,0.2584437318924572,0.033004522673226594
47.7670284784993,60.93043001399342,87.0967247834802,-26.166294769486775,52.49309784047502,0.16454885040166908,0.2987538130425551,0.32909770080333817,2.0801435024065555,0.2589462743414759,0.03372432064456266
47.65853336352657,60.96503245772947,87.28532608695652,-26.320293629227045,52.93329181763284,0.16336498582266984,0.29873635363970147,0.3267299716453397,1.960189084061793,0.2593969173417556,0.03435028531230281
47.865561070998794,61.17136732851986,87.46363567990373,-26.292268351383875,52.903880866426,0.16332264798913215,0.2985562922415903,0.3266452959782643,1.9097973367449617,0.25986206145373064,0.03496875466292057
47.865079216625205,61.04307813172219,87.25534501786349,-26.2122668861413,52.56826471633527,0.16250902264575137,0.2978151015174615,0.3250180452915027,1.8215711138694477,0.26029842543498816,0.035529559819948375
47.93731879313892,61.17887806064234,87.34137034473729,-26.162492284094945,52.64561081910178,0.16319993699135474,0.2979902862003548,0.3263998739827095,1.8180728313268724,0.2607545954170535,0.036107067568765396
47.79325298490651,61.019336186828866,87.20165953292783,-26.18232334609897,52.63448974994368,0.16321925011082775,0.2978837922167499,0.3264385002216555,1.7790927820030351,0.26120522243488464,0.036666596844559377
47.9467597807314,61.146354283997894,87.39224299767214,-26.245888713674248,52.64507772020724,0.16219087299044668,0.2962589129016904,0.3243817459808934,1.6892453373358078,0.26161170331930295,0.037158630113840185
47.90709115055835,61.181421971156546,87.47601054974655,-26.29458857859,52.84325021978639,0.16146691736698424,0.2949129616672845,0.3229338347339685,1.620444153039158,0.26199325867951107,0.03760732879325881
47.904573750326165,61.066425615983896,87.24505162709211,-26.178626011108214,52.502329742423676,0.1617946816546021,0.29576830134088455,0.3235893633092042,1.6083633630006051,0.26237985602603836,0.03805701416188177
48.245349619004934,61.34082250112058,87.42314731809353,-26.08232481697295,52.27327058120424,0.16250472667206553,0.2957881646443752,0.32500945334413106,1.616031253320135,0.26276957067272316,0.03851403402226046
47.7823646466922,60.937842607193815,87.01535631148157,-26.077513704287753,52.38846962529098,0.16424243690027926,0.2982963305995612,0.3284848738005586,1.672931888266552,0.2631984723194151,0.0390251401979022
47.94796043334903,60.99743758831842,87.29209609043806,-26.294658502119646,52.39361281205842,0.1639536242159132,0.30015040872792803,0.3279072484318264,1.6223690091048109,0.26371518741717254,0.03956686836003708
48.02470960139167,61.21344531527656,87.48631712837395,-26.272871813097396,52.65034324086717,0.16397559038990722,0.30008949118548284,0.32795118077981444,1.5870425543149231,0.2642865587646956,0.04011525830988249
48.03696025698491,61.14797176154191,87.35957343493202,-26.211601673390106,52.4336246825041,0.16352625652319924,0.30169796984523506,0.3270525130463985,1.5289150829478724,0.26490812411650844,0.040646069636562566
48.1222732705812,61.18427835051546,87.30739205139699,-26.123113700881525,52.247123860750044,0.16382084563595156,0.30555491325029827,0.3276416912719031,1.5088289448318843,0.265524985323497,0.041168819143595665
47.75167216203486,60.909863400847854,87.16073480923222,-26.25087140838437,52.56725388601036,0.16203294434363538,0.3037709895190886,0.32406588868727076,1.3936266773013692,0.2660721031353852,0.04161357305830657
47.74620819594913,60.95479981158738,87.18918511540274,-26.23438530381536,52.651568535091855,0.16200265340401024,0.3030600030392893,0.3240053068080205,1.3646073640513887,0.26662735872587,0.04204722148926474
47.91445145302996,61.06196966283697,87.26036269430051,-26.19839303146354,52.49342945107756,0.16109396387528707,0.3039040957194656,0.32218792775057414,1.2970060432304573,0.2671439823360698,0.04243923588621547
47.96683101748095,61.066636784700435,87.18616464963395,-26.119527864933517,52.31913939937249,0.16094795599679,0.3069555953743362,0.32189591199358003,1.267286953228401,0.2676389343855004,0.042813490243753013
47.85955475870312,61.11526968474526,87.22605707455551,-26.110787389810255,52.62221724189453,0.16088439566707965,0.3071645251008974,0.3217687913341593,1.2420811903398536,0.2681379501630501,0.04317820895140917
47.94484909607052,61.12742790975646,87.20766098909309,-26.080233079336622,52.44539070670851,0.16171078791293017,0.30817721294745615,0.32342157582586034,1.2576409101507722,0.26864517190830867,0.04355488397000763
47.98676913915665,61.222840448100044,87.26511965462056,-26.04227920652052,52.51442182440731,0.16351699217759919,0.30901653157271436,0.32703398435519837,1.3153305623366978,0.2691937617878443,0.04397390604579302
47.906880322725236,61.107687135813535,87.14944718362469,-26.041760047811152,52.44337367398775,0.16582322507857375,0.3090524651165631,0.3316464501571475,1.3913608403814488,0.2697980909284532,0.04445170327758991
47.87531749589123,61.06626326012252,87.12789481547885,-26.061631555356335,52.44352308381891,0.16759224553189667,0.310033493697812,0.33518449106379333,1.4395421954031375,0.27044548255565687,0.04497194227085965
47.765986851934855,61.039855072463766,87.14765426565069,-26.10779919318692,52.65553563424474,0.16728606280354963,0.3081420594800523,0.33457212560709926,1.3966236772667018,0.2710736245991444,0.04546571996561466
47.763928691056606,61.06289776322156,87.09081097175184,-26.02791320853028,52.62585135286018,0.16961382199940522,0.30693953749884384,0.33922764399881045,1.4656812634587237,0.27177494556208237,0.04602139641026234
47.96729840208101,61.16662950575994,87.04028242289112,-25.87365291713118,52.27231512448904,0.17532000572219186,0.3104920466099759,0.3506400114443837,1.668205828129882,0.2726379454307061,0.04675805868699113
48.032977727868236,61.10598914467528,87.04119408571964,-25.93520494104436,52.081227774658444,0.17918590516745345,0.31673319470519207,0.35837181033490684,1.7789905367664236,0.27368617896450814,0.047603193845160784
47.98442361761949,61.10920337394564,87.2069915651359,-26.097788191190254,52.34734770384255,0.17997337154008855,0.31886865240322654,0.3599467430801771,1.7575545171514695,0.2749383790207949,0.04836741235040508
47.97233364573571,61.076925960637304,87.18386129334583,-26.106935332708524,52.31611996251171,0.1807254995213167,0.3213832722165276,0.3614509990426334,1.7364300030141504,0.27636460441286814,0.049000762761568034
48.02661072261072,61.09676456876457,87.06634965034965,-25.96958508158508,52.10989277389278,0.1835299483788474,0.326742792642196,0.3670598967576948,1.7955571038809903,0.2778843028773335,0.04966458247839265
47.97818181818182,61.02279287722587,87.09731958762886,-26.074526710402992,52.163748828491094,0.18452205317583745,0.3307100549788497,0.3690441063516749,1.7813005877248518,0.27943109799287413,0.05030762858123686
47.99729603729604,61.019785547785546,87.0753752913753,-26.05558974358975,52.10056876456876,0.18597359856779333,0.33586553311196127,0.37194719713558666,1.784982805720133,0.281024685880689,0.050937471758007155
48.02495354886659,61.10806391675957,87.1532701597919,-26.045206243032332,52.21142697881829,0.18695801463386227,0.33827879123857707,0.3739160292677246,1.7722483823310888,0.28272211348158865,0.05145662238731232
48.01170568561873,61.12261241174285,87.21220735785953,-26.089594946116677,52.31140839836492,0.18716178881210713,0.33852543275624614,0.37432357762421425,1.7311937995926026,0.28441416975334083,0.051934917911577304
48.0202331002331,61.06420512820513,87.08134265734266,-26.01713752913753,52.10508158508159,0.18840511043640448,0.3420229749373458,0.37681022087280897,1.7302213483314872,0.2861244274365577,0.052412827713461486
48.057715617715616,61.073883449883446,87.08091375291376,-26.007030303030312,52.039365967365974,0.19029751879013632,0.3476848321925679,0.3805950375802726,1.7529238809057195,0.2878914025549213,0.05288514580419326
48.05437762237762,61.06532400932401,87.07533799533799,-26.01001398601398,52.031906759906754,0.19202759664046445,0.35309860728425263,0.3840551932809289,1.768479842541394,0.2897050179230356,0.053351004115663195
47.683146490814885,60.8661705134244,87.063513895431,-26.1973433820066,52.56339142722563,0.1917608380983053,0.3513238456115182,0.3835216761966106,1.712504257671031,0.29153112361462813,0.053716977443949626
48.02739802779023,61.19486777229942,87.30036978933214,-26.10550201703272,52.4404415060511,0.1916365231775605,0.35061338259881986,0.383273046355121,1.664324041758455,0.2933374275696593,0.054037324781080184
48.01752577319588,61.147778819119026,87.18337394564199,-26.035595126522963,52.29610121836926,0.19279078701294308,0.3527811676648699,0.38558157402588616,1.663761341874648,0.2951639393023851,0.05434531530923944
48.05771321462043,61.13874414245548,87.21265229615744,-26.073908153701964,52.23597000937207,0.19315892811877053,0.35566718894518784,0.38631785623754106,1.6359568973932337,0.29700664425056056,0.0545926436871844
48.05184629803186,61.19173383317713,87.23250234301781,-26.04076850984068,52.32054358013122,0.19395063504301985,0.3565917683138153,0.3879012700860397,1.6245007538231326,0.2988645394335474,0.05480867302951474
47.982786854739665,61.194983065986825,87.19314079422382,-25.998157728236997,52.42255015073132,0.1956521538807863,0.3575011896266869,0.3913043077615726,1.6454865327319048,0.3007560729777687,0.055028244219946294
47.65728287910814,60.96640541703298,87.16075269822862,-26.19434728119564,52.812592357045325,0.19501133701787138,0.3572410291987485,0.39002267403574276,1.5845688616458082,0.3026441175917762,0.05514342642907363
47.73604950236702,61.05434823125955,87.26946732769225,-26.2151190964327,52.851716554217774,0.1950737650921955,0.3570039812564188,0.390147530184391,1.5517861226522318,0.3045607649522833,0.05515371221765233
47.95304796055581,61.19864037053638,87.14134170028387,-25.942701329747493,52.43388614970864,0.19798210922063839,0.35753933515376823,0.3959642184412767,1.6200171848868332,0.30654254587326635,0.0551979777759314
47.7538205420774,61.037597500982024,87.15125044424907,-26.11365294326705,52.6812068610763,0.19858351381559616,0.35750519345426657,0.3971670276311923,1.6057652097577406,0.3085356707043004,0.055195713786988586
47.79562882713142,61.08928874234574,87.26496467263307,-26.175675930287333,52.762995760715974,0.1986354788026143,0.35697324358394145,0.3972709576052286,1.573642102394555,0.310531919709302,0.05511992705580191
47.76847856806406,61.10193122939237,87.27813471502591,-26.176203485633543,52.84310880829016,0.19880676183388973,0.3566934454095411,0.39761352366777947,1.5482540499183073,0.31255402792684,0.05493897835786548
47.865307037203046,61.22329299267892,87.25784401613626,-26.03455102345734,52.75052293440909,0.19941340728899914,0.3567877426449703,0.3988268145779983,1.539061343814636,0.3145636579055348,0.054749706378573106
47.886410496719776,61.15598875351453,87.20599812558575,-26.050009372071223,52.58916588566073,0.20032074849978654,0.3566999721662743,0.4006414969995731,1.5414858133299785,0.3165868876849744,0.05452830547497586
47.899137769447044,61.17996251171509,87.28279287722587,-26.102830365510783,52.664479850046874,0.19976481060938717,0.35619134153282533,0.39952962121877433,1.4914731839919164,0.3185528438598846,0.054293150039852564
47.860171074256684,61.07957941132526,87.1159607052144,-26.036381293889143,52.4751979680263,0.1996719742834836,0.3565861961362716,0.3993439485669672,1.458646167956385,0.32046220500912903,0.054078737730037914
